amount,hour,merchant_category,city,is_weekend,is_fraud
40.3,14,grocery_store,Mbarara,True,0
7.28,9,fuel_station,Lira,False,0
32.15,11,mobile_money,Gulu,True,0
44.07,12,hospital,Gulu,True,0
511.83,13,school,Kampala,True,0
62.36,11,supermarket,Mbarara,True,0
87.64,13,school,Lira,True,0
2.64,15,transport,Lira,True,0
86.44,14,grocery_store,Entebbe,True,0
4.72,13,restaurant,Jinja,True,0
305.9,8,fuel_station,Entebbe,False,0
38.44,11,hospital,Jinja,True,0
1.2,19,electronics,Kampala,True,0
4.77,15,hospital,Kampala,True,0
28.97,11,supermarket,Kampala,True,0
4.58,16,fuel_station,Kampala,True,0
79.12,18,pharmacy,Entebbe,True,0
14.94,12,telecom,Mbarara,True,0
44.25,12,transport,Gulu,True,0
36.22,13,supermarket,Gulu,True,0
1.37,11,hospital,Mbarara,True,0
2.74,17,electronics,Mbarara,True,0
30.64,12,restaurant,Lira,True,0
29.98,17,hospital,Lira,True,0
542.21,13,transport,Jinja,True,0
1.47,11,fuel_station,Gulu,True,0
4.05,15,pharmacy,Gulu,True,0
4.61,13,transport,Kampala,True,0
7.54,15,supermarket,Jinja,True,0
1.15,17,supermarket,Gulu,True,0
48.55,10,telecom,Kampala,True,0
470.11,11,supermarket,Mbarara,True,0
2.42,11,telecom,Entebbe,True,0
1.22,14,grocery_store,Kampala,True,0
87.76,10,electronics,Mbarara,True,0
8.04,16,school,Lira,True,0
466.11,18,supermarket,Jinja,True,0
36.44,19,restaurant,Kampala,True,0
54.19,12,electronics,Entebbe,True,0
156.58,13,school,Kampala,True,0
1.26,19,fuel_station,Mbarara,True,0
51.94,15,transport,Lira,True,0
4.63,18,clothing,Entebbe,True,0
43.05,11,mobile_money,Entebbe,True,0
5.43,12,fuel_station,Entebbe,True,0
3.51,16,mobile_money,Jinja,True,0
4.15,9,clothing,Lira,False,0
15.57,15,telecom,Jinja,True,0
13.56,17,school,Entebbe,True,0
2.82,10,telecom,Jinja,True,0
40.89,9,mobile_money,Mbarara,False,0
221.62,18,pharmacy,Kampala,True,0
34.03,16,mobile_money,Entebbe,True,0
13.09,16,mobile_money,Mbarara,True,0
65.12,16,pharmacy,Kampala,True,0
110.62,11,electronics,Jinja,True,0
4.75,16,clothing,Kampala,True,0
25.09,15,mobile_money,Entebbe,True,0
38.89,18,electronics,Entebbe,True,0
2.22,15,telecom,Entebbe,True,0
1.43,16,telecom,Gulu,True,0
5.68,14,electronics,Gulu,True,0
2.47,19,clothing,Gulu,True,0
27.77,10,mobile_money,Kampala,True,0
6.42,15,electronics,Jinja,True,0
7.73,14,transport,Mbarara,True,0
160.8,16,supermarket,Kampala,True,0
78.65,11,transport,Lira,True,0
232.81,16,telecom,Jinja,True,0
28.49,13,restaurant,Kampala,True,0
6.46,8,transport,Entebbe,False,0
83.4,12,transport,Gulu,True,0
55.0,10,clothing,Entebbe,True,0
147.91,16,clothing,Lira,True,0
56.66,17,transport,Kampala,True,0
128.42,9,school,Gulu,False,0
236.05,14,mobile_money,Kampala,True,0
41.83,16,pharmacy,Jinja,True,0
24.79,17,restaurant,Kampala,True,0
7.4,11,hospital,Jinja,True,0
4.76,14,clothing,Entebbe,True,0
158.53,13,mobile_money,Lira,True,0
49.33,16,fuel_station,Lira,True,0
2.92,16,supermarket,Kampala,True,0
28.05,8,mobile_money,Jinja,False,0
25.39,10,school,Gulu,True,0
55.63,14,supermarket,Gulu,True,0
321.63,10,electronics,Jinja,True,0
552.12,16,grocery_store,Mbarara,True,0
131.08,14,restaurant,Mbarara,True,0
1.46,16,clothing,Jinja,True,0
21.86,15,supermarket,Gulu,True,0
49.42,12,electronics,Entebbe,True,0
5.88,18,fuel_station,Mbarara,True,0
479.94,9,clothing,Mbarara,False,0
110.08,14,telecom,Lira,True,0
3.21,16,pharmacy,Jinja,True,0
124.04,15,grocery_store,Mbarara,True,0
3.3,17,fuel_station,Mbarara,True,0
521.6,13,fuel_station,Entebbe,True,0
1.26,11,telecom,Entebbe,True,0
633.42,13,restaurant,Jinja,True,0
41.08,8,telecom,Kampala,False,0
2.85,9,electronics,Kampala,False,0
3.15,15,restaurant,Jinja,True,0
77.68,16,electronics,Kampala,True,0
3.85,16,restaurant,Jinja,True,0
2.46,17,mobile_money,Lira,True,0
2.56,19,pharmacy,Mbarara,True,0
52.52,11,clothing,Kampala,True,0
124.9,11,supermarket,Lira,True,0
6.61,15,electronics,Lira,True,0
2.6,15,mobile_money,Gulu,True,0
559.27,18,restaurant,Lira,True,0
89.59,11,supermarket,Kampala,True,0
571.04,12,supermarket,Entebbe,True,0
2.82,13,restaurant,Gulu,True,0
74.5,11,supermarket,Entebbe,True,0
5.78,17,grocery_store,Jinja,True,0
585.97,12,hospital,Kampala,True,0
73.23,15,mobile_money,Lira,True,0
500.96,10,mobile_money,Lira,True,0
81.39,13,hospital,Jinja,True,0
2.54,18,telecom,Mbarara,True,0
28.32,15,pharmacy,Kampala,True,0
15.59,13,transport,Gulu,True,0
154.57,9,grocery_store,Jinja,False,0
137.51,15,mobile_money,Kampala,True,0
6.83,13,fuel_station,Mbarara,True,0
4.1,19,telecom,Entebbe,True,0
548.7,15,telecom,Jinja,True,0
453.47,11,telecom,Mbarara,True,0
44.63,17,supermarket,Kampala,True,0
618.53,8,fuel_station,Jinja,False,0
94.23,17,supermarket,Kampala,True,0
149.86,15,fuel_station,Jinja,True,0
303.46,16,supermarket,Kampala,True,0
43.55,17,school,Mbarara,True,0
143.22,10,mobile_money,Kampala,True,0
14.49,16,transport,Entebbe,True,0
38.31,10,school,Mbarara,True,0
255.99,15,telecom,Lira,True,0
95.98,13,school,Gulu,True,0
548.31,11,electronics,Lira,True,0
3.16,12,grocery_store,Gulu,True,0
12.83,14,telecom,Gulu,True,0
125.05,14,clothing,Lira,True,0
42.51,10,fuel_station,Kampala,True,0
4.11,16,telecom,Kampala,True,0
4.81,15,transport,Gulu,True,0
3.37,13,school,Kampala,True,0
95.37,12,grocery_store,Jinja,True,0
72.58,14,pharmacy,Lira,True,0
16.01,8,fuel_station,Entebbe,False,0
75.84,17,telecom,Entebbe,True,0
2.67,18,fuel_station,Kampala,True,0
5.53,10,supermarket,Gulu,True,0
1.28,18,electronics,Jinja,True,0
61.36,17,electronics,Kampala,True,0
2.79,16,pharmacy,Kampala,True,0
256.57,15,hospital,Kampala,True,0
22.53,10,clothing,Kampala,True,0
159.28,13,telecom,Gulu,True,0
2.86,11,electronics,Lira,True,0
56.88,13,transport,Jinja,True,0
16.09,14,school,Entebbe,True,0
27.65,16,clothing,Entebbe,True,0
39.77,9,transport,Lira,False,0
36.67,13,mobile_money,Mbarara,True,0
32.6,16,supermarket,Jinja,True,0
25.62,13,transport,Entebbe,True,0
77.96,13,transport,Gulu,True,0
77.26,19,telecom,Mbarara,True,0
291.86,10,grocery_store,Gulu,True,0
1.14,15,restaurant,Mbarara,True,0
29.57,15,fuel_station,Jinja,True,0
562.23,15,fuel_station,Gulu,True,0
628.67,15,electronics,Gulu,True,0
222.66,12,transport,Lira,True,0
2.29,11,restaurant,Mbarara,True,0
131.75,18,supermarket,Jinja,True,0
78.88,19,electronics,Lira,True,0
280.9,13,electronics,Entebbe,True,0
5.82,11,fuel_station,Mbarara,True,0
65.92,17,clothing,Entebbe,True,0
34.01,17,telecom,Entebbe,True,0
480.79,18,supermarket,Jinja,True,0
14.45,18,electronics,Gulu,True,0
132.24,13,restaurant,Jinja,True,0
593.3,11,mobile_money,Kampala,True,0
39.27,12,school,Gulu,True,0
1.1,17,school,Gulu,True,0
47.34,16,telecom,Mbarara,True,0
4.15,12,electronics,Gulu,True,0
56.24,9,mobile_money,Gulu,False,0
1.61,15,fuel_station,Jinja,True,0
11.65,10,mobile_money,Mbarara,True,0
30.69,15,grocery_store,Gulu,True,0
313.25,14,telecom,Entebbe,True,0
521.83,11,telecom,Kampala,True,0
46.16,17,fuel_station,Entebbe,True,0
31.18,10,fuel_station,Jinja,True,0
108.72,17,transport,Mbarara,True,0
2.18,15,electronics,Entebbe,True,0
2.43,18,school,Mbarara,True,0
3.1,17,hospital,Gulu,True,0
90.84,13,restaurant,Mbarara,True,0
449.61,17,hospital,Jinja,True,0
38.46,10,hospital,Mbarara,True,0
85.36,13,electronics,Mbarara,True,0
72.66,12,clothing,Jinja,True,0
123.56,14,mobile_money,Lira,True,0
15.32,14,supermarket,Kampala,True,0
141.86,12,supermarket,Kampala,True,0
89.99,19,hospital,Gulu,True,0
507.73,13,mobile_money,Entebbe,True,0
11.06,16,pharmacy,Gulu,True,0
3.51,10,hospital,Jinja,True,0
78.03,10,telecom,Kampala,True,0
90.64,10,pharmacy,Lira,True,0
6.14,8,supermarket,Mbarara,False,0
584.39,14,electronics,Lira,True,0
22.64,10,transport,Lira,True,0
3.8,11,mobile_money,Gulu,True,0
523.61,16,restaurant,Jinja,True,0
42.5,19,clothing,Lira,True,0
75.23,10,school,Lira,True,0
6.5,10,supermarket,Gulu,True,0
3.77,11,supermarket,Jinja,True,0
88.5,12,school,Gulu,True,0
44.53,11,fuel_station,Jinja,True,0
12.81,11,hospital,Gulu,True,0
1.43,16,fuel_station,Jinja,True,0
16.11,14,mobile_money,Lira,True,0
5.93,17,supermarket,Gulu,True,0
14.64,12,telecom,Mbarara,True,0
48.82,12,telecom,Kampala,True,0
3.23,18,clothing,Jinja,True,0
1.6,11,transport,Kampala,True,0
7.77,11,restaurant,Lira,True,0
1.18,15,fuel_station,Lira,True,0
33.32,12,supermarket,Entebbe,True,0
80.54,15,supermarket,Entebbe,True,0
1.1,16,supermarket,Mbarara,True,0
435.31,15,fuel_station,Kampala,True,0
4.12,19,restaurant,Gulu,True,0
52.11,18,grocery_store,Kampala,True,0
34.76,11,fuel_station,Lira,True,0
3.27,8,fuel_station,Entebbe,False,0
135.37,16,clothing,Lira,True,0
61.86,15,restaurant,Entebbe,True,0
119.31,10,clothing,Gulu,True,0
45.27,13,hospital,Jinja,True,0
314.22,12,restaurant,Mbarara,True,0
2.2,10,mobile_money,Gulu,True,0
82.16,13,fuel_station,Kampala,True,0
1.54,16,pharmacy,Jinja,True,0
109.33,9,school,Entebbe,False,0
58.88,14,telecom,Entebbe,True,0
24.13,15,restaurant,Mbarara,True,0
304.6,12,transport,Lira,True,0
84.41,16,supermarket,Entebbe,True,0
1.39,13,restaurant,Jinja,True,0
45.5,14,supermarket,Lira,True,0
111.76,17,mobile_money,Gulu,True,0
2.66,19,pharmacy,Lira,True,0
588.94,10,telecom,Entebbe,True,0
11.51,17,supermarket,Mbarara,True,0
45.06,11,school,Jinja,True,0
524.02,17,mobile_money,Entebbe,True,0
2.34,14,restaurant,Lira,True,0
79.04,15,school,Kampala,True,0
276.45,17,electronics,Mbarara,True,0
87.97,13,grocery_store,Jinja,True,0
13.71,13,supermarket,Entebbe,True,0
1.53,15,grocery_store,Kampala,True,0
24.64,8,hospital,Jinja,False,0
616.19,12,supermarket,Gulu,True,0
1.42,14,fuel_station,Mbarara,True,0
47.96,14,school,Mbarara,True,0
45.25,13,transport,Kampala,True,0
139.91,18,fuel_station,Lira,True,0
4.07,12,supermarket,Mbarara,True,0
111.29,14,telecom,Gulu,True,0
128.62,12,pharmacy,Lira,True,0
4.7,17,transport,Gulu,True,0
29.08,12,grocery_store,Gulu,True,0
2.45,17,fuel_station,Mbarara,True,0
1.61,13,pharmacy,Lira,True,0
92.06,14,restaurant,Kampala,True,0
4.59,11,supermarket,Gulu,True,0
138.84,19,supermarket,Lira,True,0
7.01,17,electronics,Jinja,True,0
221.94,15,mobile_money,Gulu,True,0
131.21,11,electronics,Lira,True,0
41.52,11,supermarket,Jinja,True,0
456.64,10,restaurant,Entebbe,True,0
233.75,19,clothing,Kampala,True,0
586.97,14,mobile_money,Jinja,True,0
46.66,15,transport,Entebbe,True,0
87.81,12,supermarket,Jinja,True,0
67.64,12,mobile_money,Entebbe,True,0
90.43,10,electronics,Lira,True,0
4.02,13,restaurant,Kampala,True,0
2.47,17,restaurant,Mbarara,True,0
1.1,13,school,Entebbe,True,0
32.18,17,clothing,Entebbe,True,0
57.52,19,hospital,Mbarara,True,0
14.12,14,grocery_store,Mbarara,True,0
222.92,12,electronics,Jinja,True,0
2.26,11,mobile_money,Lira,True,0
312.93,13,mobile_money,Gulu,True,0
41.0,14,restaurant,Entebbe,True,0
97.15,13,school,Mbarara,True,0
47.44,12,electronics,Lira,True,0
13.3,8,pharmacy,Kampala,False,0
77.38,17,restaurant,Entebbe,True,0
14.4,10,restaurant,Lira,True,0
27.54,16,electronics,Mbarara,True,0
7.71,15,telecom,Entebbe,True,0
47.35,8,restaurant,Entebbe,False,0
82.27,16,grocery_store,Gulu,True,0
5.76,11,restaurant,Kampala,True,0
36.51,14,school,Kampala,True,0
96.29,9,school,Kampala,False,0
2.53,14,pharmacy,Entebbe,True,0
2.34,8,electronics,Kampala,False,0
611.47,10,supermarket,Mbarara,True,0
32.23,10,clothing,Entebbe,True,0
14.21,9,clothing,Mbarara,False,0
44.71,11,hospital,Entebbe,True,0
4.18,15,electronics,Gulu,True,0
1.09,12,mobile_money,Gulu,True,0
3.37,14,pharmacy,Gulu,True,0
7.25,16,pharmacy,Lira,True,0
228.06,14,clothing,Kampala,True,0
38.45,17,supermarket,Lira,True,0
22.34,13,clothing,Entebbe,True,0
14.2,15,supermarket,Lira,True,0
11.61,17,transport,Lira,True,0
37.32,12,electronics,Lira,True,0
41.14,12,clothing,Jinja,True,0
1.45,15,school,Entebbe,True,0
509.88,13,clothing,Mbarara,True,0
4.71,11,clothing,Lira,True,0
1.45,17,school,Kampala,True,0
44.56,18,pharmacy,Entebbe,True,0
1.15,10,restaurant,Mbarara,True,0
3.37,16,mobile_money,Entebbe,True,0
1.24,10,transport,Lira,True,0
2.26,13,pharmacy,Entebbe,True,0
6.82,10,clothing,Kampala,True,0
6.83,19,restaurant,Entebbe,True,0
1.09,14,hospital,Jinja,True,0
54.93,13,hospital,Entebbe,True,0
1.47,16,clothing,Lira,True,0
111.56,17,restaurant,Jinja,True,0
64.32,19,clothing,Lira,True,0
11.66,19,clothing,Lira,True,0
12.58,13,mobile_money,Gulu,True,0
13.32,15,hospital,Jinja,True,0
2.99,17,supermarket,Gulu,True,0
2.58,17,school,Entebbe,True,0
2.63,18,electronics,Gulu,True,0
13.47,11,hospital,Mbarara,True,0
84.94,12,telecom,Entebbe,True,0
28.8,11,school,Gulu,True,0
89.74,14,hospital,Jinja,True,0
33.84,10,school,Entebbe,True,0
40.89,15,pharmacy,Kampala,True,0
475.21,15,mobile_money,Gulu,True,0
6.7,14,restaurant,Gulu,True,0
44.3,10,supermarket,Kampala,True,0
2.3,12,hospital,Entebbe,True,0
2.63,17,grocery_store,Gulu,True,0
29.02,12,hospital,Jinja,True,0
31.69,10,fuel_station,Kampala,True,0
33.56,16,fuel_station,Gulu,True,0
593.44,16,pharmacy,Lira,True,0
1.14,18,fuel_station,Kampala,True,0
62.49,15,restaurant,Jinja,True,0
11.41,14,fuel_station,Kampala,True,0
46.0,15,grocery_store,Kampala,True,0
7.7,18,clothing,Kampala,True,0
69.65,12,telecom,Mbarara,True,0
55.85,16,electronics,Entebbe,True,0
3.68,12,hospital,Entebbe,True,0
47.14,8,school,Jinja,False,0
6.46,11,transport,Jinja,True,0
155.06,16,clothing,Mbarara,True,0
5.93,12,pharmacy,Gulu,True,0
53.3,14,restaurant,Mbarara,True,0
1.43,16,fuel_station,Jinja,True,0
11.72,15,restaurant,Gulu,True,0
3.15,18,restaurant,Gulu,True,0
551.71,19,supermarket,Gulu,True,0
159.75,15,school,Gulu,True,0
55.19,8,telecom,Kampala,False,0
75.77,18,school,Jinja,True,0
24.69,14,grocery_store,Entebbe,True,0
129.91,8,supermarket,Lira,False,0
640.36,9,fuel_station,Lira,False,0
250.45,15,pharmacy,Gulu,True,0
35.99,11,fuel_station,Lira,True,0
1.14,18,grocery_store,Gulu,True,0
4.21,11,fuel_station,Mbarara,True,0
32.34,19,school,Gulu,True,0
49.19,16,restaurant,Mbarara,True,0
29.3,17,grocery_store,Kampala,True,0
2.92,11,clothing,Mbarara,True,0
611.41,9,mobile_money,Mbarara,False,0
47.03,13,pharmacy,Lira,True,0
269.62,17,grocery_store,Jinja,True,0
49.28,13,grocery_store,Gulu,True,0
1.44,17,pharmacy,Jinja,True,0
525.95,14,clothing,Lira,True,0
1.46,17,telecom,Jinja,True,0
2.78,17,clothing,Gulu,True,0
112.9,10,mobile_money,Gulu,True,0
220.33,16,transport,Entebbe,True,0
63.81,10,pharmacy,Kampala,True,0
621.51,14,transport,Mbarara,True,0
26.89,11,pharmacy,Jinja,True,0
4.36,17,telecom,Kampala,True,0
1.53,11,telecom,Lira,True,0
5.52,11,hospital,Gulu,True,0
47.51,16,mobile_money,Lira,True,0
120.11,8,supermarket,Gulu,False,0
4.37,18,grocery_store,Jinja,True,0
54.91,16,transport,Kampala,True,0
222.66,8,clothing,Lira,False,0
7.89,16,transport,Entebbe,True,0
3.13,10,fuel_station,Lira,True,0
302.86,15,electronics,Mbarara,True,0
43.06,15,grocery_store,Kampala,True,0
76.46,12,fuel_station,Entebbe,True,0
1.46,15,grocery_store,Jinja,True,0
24.12,13,transport,Kampala,True,0
1.61,10,grocery_store,Kampala,True,0
525.97,14,mobile_money,Mbarara,True,0
253.39,16,school,Gulu,True,0
60.12,12,telecom,Lira,True,0
76.1,10,pharmacy,Jinja,True,0
42.69,12,restaurant,Entebbe,True,0
631.42,19,fuel_station,Gulu,True,0
6.79,14,hospital,Jinja,True,0
2.49,9,school,Gulu,False,0
6.36,14,supermarket,Lira,True,0
86.86,17,mobile_money,Kampala,True,0
553.13,13,hospital,Entebbe,True,0
39.8,11,restaurant,Jinja,True,0
6.23,13,electronics,Gulu,True,0
3.84,18,clothing,Gulu,True,0
42.63,11,telecom,Gulu,True,0
5.71,15,restaurant,Mbarara,True,0
322.43,12,fuel_station,Kampala,True,0
5.91,15,school,Jinja,True,0
31.82,15,hospital,Entebbe,True,0
29.15,16,telecom,Lira,True,0
26.61,15,supermarket,Kampala,True,0
3.99,12,hospital,Kampala,True,0
262.08,14,transport,Jinja,True,0
10.99,16,pharmacy,Gulu,True,0
80.01,8,clothing,Gulu,False,0
2.38,17,restaurant,Lira,True,0
1.44,14,clothing,Jinja,True,0
2.4,8,school,Kampala,False,0
26.66,8,hospital,Kampala,False,0
309.86,12,hospital,Entebbe,True,0
33.71,11,electronics,Lira,True,0
26.87,12,electronics,Entebbe,True,0
2.17,8,mobile_money,Kampala,False,0
3.26,15,fuel_station,Lira,True,0
122.06,10,hospital,Kampala,True,0
4.0,13,fuel_station,Jinja,True,0
46.64,18,grocery_store,Lira,True,0
54.3,18,supermarket,Entebbe,True,0
11.95,16,restaurant,Gulu,True,0
6.03,16,clothing,Jinja,True,0
141.84,12,grocery_store,Entebbe,True,0
38.37,18,school,Lira,True,0
260.93,15,fuel_station,Mbarara,True,0
22.01,17,clothing,Mbarara,True,0
16.13,12,electronics,Entebbe,True,0
46.85,9,fuel_station,Lira,False,0
227.76,13,pharmacy,Gulu,True,0
134.84,19,grocery_store,Jinja,True,0
2.27,9,fuel_station,Entebbe,False,0
11.92,15,school,Gulu,True,0
64.76,11,telecom,Mbarara,True,0
302.96,16,hospital,Lira,True,0
10.99,13,supermarket,Kampala,True,0
43.87,10,hospital,Entebbe,True,0
6.02,8,supermarket,Gulu,False,0
220.92,12,hospital,Mbarara,True,0
7.86,18,supermarket,Jinja,True,0
78.46,10,school,Kampala,True,0
4.46,16,electronics,Jinja,True,0
267.5,16,clothing,Gulu,True,0
87.54,12,clothing,Jinja,True,0
56.72,17,electronics,Mbarara,True,0
3.23,16,mobile_money,Gulu,True,0
4.28,11,hospital,Lira,True,0
15.63,16,grocery_store,Kampala,True,0
284.56,15,hospital,Entebbe,True,0
60.59,16,telecom,Entebbe,True,0
6.55,16,school,Jinja,True,0
7.58,17,grocery_store,Mbarara,True,0
6.51,16,electronics,Kampala,True,0
640.57,18,mobile_money,Lira,True,0
6.15,17,clothing,Entebbe,True,0
588.76,14,supermarket,Lira,True,0
1.12,13,fuel_station,Kampala,True,0
322.9,13,pharmacy,Gulu,True,0
85.56,17,supermarket,Lira,True,0
63.44,8,telecom,Entebbe,False,0
47.77,10,restaurant,Mbarara,True,0
645.71,11,pharmacy,Entebbe,True,0
64.77,8,fuel_station,Lira,False,0
322.16,15,mobile_money,Jinja,True,0
1.23,17,fuel_station,Mbarara,True,0
2.93,14,electronics,Jinja,True,0
23.79,16,restaurant,Entebbe,True,0
1.46,10,restaurant,Jinja,True,0
72.49,11,fuel_station,Entebbe,True,0
45.76,16,clothing,Jinja,True,0
45.83,12,hospital,Entebbe,True,0
5.69,10,school,Gulu,True,0
28.53,13,telecom,Mbarara,True,0
4.05,19,transport,Gulu,True,0
114.06,14,grocery_store,Jinja,True,0
96.61,17,transport,Gulu,True,0
1.13,12,pharmacy,Gulu,True,0
2.93,13,school,Jinja,True,0
3.06,10,grocery_store,Kampala,True,0
6.69,11,telecom,Entebbe,True,0
61.98,14,electronics,Entebbe,True,0
2.25,17,fuel_station,Gulu,True,0
3.11,17,supermarket,Mbarara,True,0
43.25,13,supermarket,Mbarara,True,0
146.22,16,telecom,Kampala,True,0
1.59,16,school,Lira,True,0
7.88,8,transport,Entebbe,False,0
2.73,14,hospital,Mbarara,True,0
13.3,15,clothing,Gulu,True,0
2.84,12,school,Jinja,True,0
14.47,15,pharmacy,Gulu,True,0
1.6,8,pharmacy,Jinja,False,0
303.86,11,restaurant,Mbarara,True,0
32.61,13,mobile_money,Lira,True,0
10.98,15,hospital,Mbarara,True,0
153.91,16,mobile_money,Kampala,True,0
3.33,14,transport,Gulu,True,0
222.02,15,grocery_store,Lira,True,0
15.27,16,clothing,Entebbe,True,0
3.07,10,pharmacy,Gulu,True,0
13.04,15,school,Jinja,True,0
3.12,14,school,Kampala,True,0
96.83,10,restaurant,Entebbe,True,0
29.05,19,clothing,Gulu,True,0
1.29,16,fuel_station,Lira,True,0
7.28,13,transport,Gulu,True,0
37.62,13,telecom,Mbarara,True,0
231.41,13,supermarket,Lira,True,0
6.48,11,mobile_money,Kampala,True,0
143.23,10,hospital,Lira,True,0
440.45,19,transport,Mbarara,True,0
28.01,15,clothing,Lira,True,0
5.93,18,hospital,Jinja,True,0
90.28,13,pharmacy,Gulu,True,0
139.06,16,hospital,Mbarara,True,0
44.86,14,school,Jinja,True,0
2.6,12,mobile_money,Jinja,True,0
2.56,11,grocery_store,Gulu,True,0
305.47,8,fuel_station,Entebbe,False,0
14.31,13,clothing,Gulu,True,0
128.49,14,clothing,Mbarara,True,0
66.71,17,restaurant,Jinja,True,0
14.53,11,school,Entebbe,True,0
83.19,15,restaurant,Mbarara,True,0
52.15,12,supermarket,Lira,True,0
29.28,11,supermarket,Mbarara,True,0
244.39,16,restaurant,Mbarara,True,0
42.61,16,school,Jinja,True,0
6.08,15,electronics,Gulu,True,0
1.56,8,grocery_store,Lira,False,0
47.9,15,supermarket,Kampala,True,0
13.0,12,grocery_store,Entebbe,True,0
55.12,9,fuel_station,Mbarara,False,0
88.91,15,fuel_station,Entebbe,True,0
22.93,8,electronics,Mbarara,False,0
4.18,11,restaurant,Gulu,True,0
1.12,11,grocery_store,Lira,True,0
3.23,18,telecom,Jinja,True,0
84.14,13,school,Lira,True,0
321.81,16,transport,Gulu,True,0
29.96,18,grocery_store,Lira,True,0
148.17,16,supermarket,Lira,True,0
312.88,13,fuel_station,Entebbe,True,0
77.94,10,grocery_store,Mbarara,True,0
31.99,11,pharmacy,Mbarara,True,0
95.69,11,pharmacy,Mbarara,True,0
55.74,16,mobile_money,Gulu,True,0
13.31,15,clothing,Lira,True,0
4.31,11,mobile_money,Lira,True,0
26.19,18,pharmacy,Jinja,True,0
89.03,18,grocery_store,Gulu,True,0
590.33,14,transport,Mbarara,True,0
1.12,17,electronics,Mbarara,True,0
159.24,16,electronics,Lira,True,0
1.27,13,mobile_money,Gulu,True,0
57.9,12,telecom,Gulu,True,0
3.24,10,fuel_station,Entebbe,True,0
47.5,13,grocery_store,Mbarara,True,0
13.82,14,hospital,Entebbe,True,0
7.58,19,mobile_money,Kampala,True,0
7.99,15,mobile_money,Kampala,True,0
1.42,16,restaurant,Mbarara,True,0
45.8,13,pharmacy,Entebbe,True,0
25.21,14,school,Lira,True,0
318.39,14,hospital,Gulu,True,0
13.19,13,school,Jinja,True,0
44.65,18,telecom,Kampala,True,0
24.02,12,restaurant,Kampala,True,0
3.94,14,pharmacy,Mbarara,True,0
244.06,10,fuel_station,Jinja,True,0
7.1,9,school,Mbarara,False,0
128.9,15,restaurant,Lira,True,0
4.38,10,pharmacy,Gulu,True,0
6.12,13,mobile_money,Kampala,True,0
45.68,13,pharmacy,Mbarara,True,0
112.17,12,school,Mbarara,True,0
14.16,15,transport,Kampala,True,0
269.22,10,transport,Lira,True,0
76.46,16,school,Kampala,True,0
3.51,13,transport,Entebbe,True,0
2.62,9,school,Mbarara,False,0
6.88,14,mobile_money,Mbarara,True,0
63.33,18,hospital,Mbarara,True,0
91.3,19,fuel_station,Jinja,True,0
1.31,17,mobile_money,Gulu,True,0
1.39,8,electronics,Entebbe,False,0
12.68,13,electronics,Kampala,True,0
46.59,17,transport,Entebbe,True,0
42.13,9,hospital,Entebbe,False,0
91.01,16,pharmacy,Entebbe,True,0
283.74,9,telecom,Entebbe,False,0
1.23,16,mobile_money,Kampala,True,0
58.94,11,transport,Gulu,True,0
4.64,14,fuel_station,Lira,True,0
244.83,14,clothing,Kampala,True,0
47.08,17,fuel_station,Jinja,True,0
141.62,15,fuel_station,Gulu,True,0
4.64,16,hospital,Gulu,True,0
31.34,13,grocery_store,Entebbe,True,0
58.66,10,restaurant,Gulu,True,0
95.06,10,telecom,Jinja,True,0
23.36,11,grocery_store,Gulu,True,0
237.14,16,electronics,Entebbe,True,0
2.24,15,electronics,Entebbe,True,0
3.83,18,hospital,Jinja,True,0
10.99,16,fuel_station,Entebbe,True,0
14.16,16,pharmacy,Kampala,True,0
64.97,10,fuel_station,Kampala,True,0
302.42,13,pharmacy,Gulu,True,0
30.99,18,restaurant,Entebbe,True,0
291.07,12,mobile_money,Kampala,True,0
443.19,19,fuel_station,Entebbe,True,0
11.88,14,clothing,Gulu,True,0
225.92,14,supermarket,Kampala,True,0
5.82,17,hospital,Gulu,True,0
1.57,15,clothing,Kampala,True,0
114.31,12,hospital,Mbarara,True,0
6.73,15,restaurant,Jinja,True,0
15.49,14,pharmacy,Kampala,True,0
40.29,15,pharmacy,Jinja,True,0
307.13,16,electronics,Jinja,True,0
45.56,10,restaurant,Jinja,True,0
133.93,10,telecom,Jinja,True,0
31.52,17,telecom,Entebbe,True,0
2.95,17,telecom,Lira,True,0
1.44,16,fuel_station,Kampala,True,0
161.65,16,mobile_money,Entebbe,True,0
63.06,13,mobile_money,Gulu,True,0
83.77,16,fuel_station,Entebbe,True,0
22.36,16,hospital,Jinja,True,0
1.15,12,restaurant,Lira,True,0
4.32,10,hospital,Kampala,True,0
124.85,13,clothing,Kampala,True,0
2.25,17,hospital,Lira,True,0
22.37,16,transport,Jinja,True,0
284.1,8,restaurant,Kampala,False,0
3.94,17,fuel_station,Gulu,True,0
12.26,8,school,Jinja,False,0
496.53,17,restaurant,Kampala,True,0
4.62,12,pharmacy,Lira,True,0
4.53,10,supermarket,Entebbe,True,0
222.46,17,hospital,Jinja,True,0
476.9,10,grocery_store,Mbarara,True,0
69.17,15,pharmacy,Kampala,True,0
3.52,16,clothing,Lira,True,0
4.23,14,mobile_money,Lira,True,0
64.47,10,restaurant,Entebbe,True,0
6.18,18,school,Entebbe,True,0
21.74,10,school,Entebbe,True,0
7.16,16,pharmacy,Mbarara,True,0
